title,main_goal_and_aims,Questions,Purpose,Approaches,Findings,Categories,DataTier,Team
Maternal Health & Sleep,"I will be exploring the data to determine if it will allow me to examine health disparities in sleep health during pregnancy/postpartum. Health disparities exist in sleep health, with individuals of racial/ethnic minorities or low SES known to have shorter,…","Scientific Questions Being Studied
I will be exploring the data to determine if it will allow me to examine health disparities in sleep health during pregnancy/postpartum. Health disparities exist in sleep health, with individuals of racial/ethnic minorities or low SES known to have shorter, more disrupted sleep. My goal is to examine if those sleep problems are associated with pregnancy outcomes, such as gestational diabetes, pre-eclampsia, and cardiovascular risk, among others.","Project Purpose(s)
Population Health
Social / Behavioral","Scientific Approaches
I plan to examine sleep variables (such as insomnia disorder, FitBit sleep data, etc.) as moderators for diagnoses related to pregnancy in individuals of underrepresented groups.","Anticipated Findings
I anticipate to find that sleep disorders increase the risk for pregnancy complications and that this relationship will be increased for individuals of minority race/ethnicity status, low SES, and other known risk factors. These findings will help us to identify targets for behavioral sleep interventions during pregnancy/postpartum.","Demographic Categories of Interest
Race / Ethnicity
Geography
Access to Care
Education Level
Income Level","Data Set Used
Registered Tier","Research Team
Owner:
Samantha Carreon
- Other, Baylor College of Medicine
Jessica Meers
- Research Fellow, Baylor College of Medicine
Collaborators:
Judite Blanc - Early Career Tenure-track Researcher, University of Miami
Jenny Sloane - Research Fellow, Baylor College of Medicine"
Duplicate of Fitbit Data and Cardiovascular Morbidity/Mortality,"We are exploring the AllofUS data for correlations between Fitbit data (specifically, heart rate and steps) and cardiovascular outcomes. The initial question we pose is: Can Fitbit HR/step data and appropriate scaling of HR with activity be used as a…","Scientific Questions Being Studied
We are exploring the AllofUS data for correlations between Fitbit data (specifically, heart rate and steps) and cardiovascular outcomes. The initial question we pose is: Can Fitbit HR/step data and appropriate scaling of HR with activity be used as a predictor of CV disease and its complications? Participants will be grouped based on their HR at certain activity levels and whether HR is appropriately scaling with activity (i.e. low HR, low step count; low HR, high step count; high HR, low step count, etc.). Using EHR data, we plan to analyze which of these groups are at greatest risk for CV outcomes (heart failure, atrial fibrillation, cardiovascular hospitalization, death, etc.). Should this data be a predictor of the health outcomes described, this project may validate wearable technology's clinical utility in predicting/assessing CV disease. This will also answer a novel question regarding the appropriate scaling of HR with activity and its importance in cardiovascular health.","Project Purpose(s)
Disease Focused Research (Cardiovascular disease)","Scientific Approaches
To answer the question above, we plan to explore the Fitbit data, demographic data, and EHR data (including diagnoses, medications, hospitalizations, etc.) available in the AllofUS dataset to find associations with activity/HR and cardiovascular disease. Fitbit HR and step data will be linked, and participants' HR over various activity levels will be used to group them based on whether their HR is appropriately adjusting with activity level. Cardiovascular disease among these groups will then be compared. The availability/granularity of this data will ultimately determine the methods used to answer our question.","Anticipated Findings
We anticipate that certain groups from those above will be at higher risk for cardiovascular disease and complications from it. Specifically, we suspect that those who have inappropriately high HR without much activity, or those who have inappropriately low HR are at greater risk than those whose HR appropriately adjusts with activity. While other studies may have shown this, or similar correlations, seldom use data as granular as is possible with wearable fitness trackers. With these devices, minute-by-minute data is available for both steps and HR over the course of months to years. No other studies have used data this granular in examining appropriate HR rise/fall in response to activity and how this correlates with cardiovascular disease. In addition, very few studies have verified the clinical utility of data that is tracked by wearables.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Samir Saba
- Late Career Tenured Researcher, University of Pittsburgh"
Dupe2 of Detection of Gene-Environment Interactions for Complex Diseases (v7),"Many health conditions, including dementia, cardiovascular diseases, cancer, and mental illnesses, depend on both genetic and environmental factors. Neither genomics or environmental factors alone are sufficient for complete understanding of complex diseases, or adequately address health conditions or inequalities in…","Scientific Questions Being Studied
Many health conditions, including dementia, cardiovascular diseases, cancer, and mental illnesses, depend on both genetic and environmental factors. Neither genomics or environmental factors alone are sufficient for complete understanding of complex diseases, or adequately address health conditions or inequalities in health. All of Us with rich and high-quality data on genomics and environmental exposures provide opportunities to understand the interactions between genes and environment on health. Specifically, our aim is to develop statistical methods to examine how social determinants of health (SDoH) interact with genes in diseases. Development of such methods is crucial as it can lead to the discovery of novel genes whose effects are modified by environmental exposures, offer insight into biological pathways that may not be detected outside of interaction analyses, and reveal ways by which environmental exposures may differentially impact individuals.","Project Purpose(s)
Population Health
Social / Behavioral
Methods Development
Ancestry","Scientific Approaches
We plan to use tree- and forest-based approaches that reflect and detect important interactions without pre-defining them.  Song and Zhang (2014) developed tree-based analysis of rare variants (TARV) to construct super-variants which combine genetic markers in any loci. With the genetic and environment exposure information from All of Us, we plan to use the TARV method  to identify the super-variants and gene-environment factors that are associated with the outcome. Then we use random forest to rank the importance of individual variables such as SNPs or household income as a screening criterion in variable selection. The key and transformative feature of our methods is that it can consider and then select from additive effects and a broad range of interactions among a large number of variables without the need to define the interactions ahead of time, allowing for more careful evaluation of the selected interactions once they are identified as viable candidates.","Anticipated Findings
We anticipate to find novel gene-environment interactions for complex diseases, and some examples of their implications/contributions include:
• Discovery of interactions of genes and SDoH underlying racial disparities in the risk of complex diseases, such as dementia. It has been reported in previous studies that carrying an APOE ε4 allele could correspond to a doubling of risk among white participants, it corresponded to no increase in risk among black participants. We will have an opportunity to evaluate systematically the interactions of genes and SDoH on health and inequalities of health. e.g., the apparently diminished effect of ε4 on dementia risk among African Americans.
• We could better understand the role of racism in genetic-health associations. Using the measures of discrimination and/or racism in All of US, we can assess not only how the race may affect genetic-health associations, but also the role of racism, and broadly, the culture and social environments.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Yue Hu
- Graduate Trainee, Yale University
Yiran Jiang
- Research Fellow, Yale University
Menglu Che
- Research Fellow, Yale University
Manuel Perez
- Undergraduate Student, Yale University
Kylie Goldfarb
- Undergraduate Student, Yale University
Heping Zhang
- Late Career Tenured Researcher, Yale University"
Dupe1 of  Detection of Gene-Environment Interactions for Complex Diseases (v7),"Many health conditions, including dementia, cardiovascular diseases, cancer, and mental illnesses, depend on both genetic and environmental factors. Neither genomics or environmental factors alone are sufficient for complete understanding of complex diseases, or adequately address health conditions or inequalities in…","Scientific Questions Being Studied
Many health conditions, including dementia, cardiovascular diseases, cancer, and mental illnesses, depend on both genetic and environmental factors. Neither genomics or environmental factors alone are sufficient for complete understanding of complex diseases, or adequately address health conditions or inequalities in health. All of Us with rich and high-quality data on genomics and environmental exposures provide opportunities to understand the interactions between genes and environment on health. Specifically, our aim is to develop statistical methods to examine how social determinants of health (SDoH) interact with genes in diseases. Development of such methods is crucial as it can lead to the discovery of novel genes whose effects are modified by environmental exposures, offer insight into biological pathways that may not be detected outside of interaction analyses, and reveal ways by which environmental exposures may differentially impact individuals.","Project Purpose(s)
Population Health
Social / Behavioral
Methods Development
Ancestry","Scientific Approaches
We plan to use tree- and forest-based approaches that reflect and detect important interactions without pre-defining them.  Song and Zhang (2014) developed tree-based analysis of rare variants (TARV) to construct super-variants which combine genetic markers in any loci. With the genetic and environment exposure information from All of Us, we plan to use the TARV method  to identify the super-variants and gene-environment factors that are associated with the outcome. Then we use random forest to rank the importance of individual variables such as SNPs or household income as a screening criterion in variable selection. The key and transformative feature of our methods is that it can consider and then select from additive effects and a broad range of interactions among a large number of variables without the need to define the interactions ahead of time, allowing for more careful evaluation of the selected interactions once they are identified as viable candidates.","Anticipated Findings
We anticipate to find novel gene-environment interactions for complex diseases, and some examples of their implications/contributions include:
• Discovery of interactions of genes and SDoH underlying racial disparities in the risk of complex diseases, such as dementia. It has been reported in previous studies that carrying an APOE ε4 allele could correspond to a doubling of risk among white participants, it corresponded to no increase in risk among black participants. We will have an opportunity to evaluate systematically the interactions of genes and SDoH on health and inequalities of health. e.g., the apparently diminished effect of ε4 on dementia risk among African Americans.
• We could better understand the role of racism in genetic-health associations. Using the measures of discrimination and/or racism in All of US, we can assess not only how the race may affect genetic-health associations, but also the role of racism, and broadly, the culture and social environments.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Yue Hu
- Graduate Trainee, Yale University
Yiran Jiang
- Research Fellow, Yale University
Menglu Che
- Research Fellow, Yale University
Manuel Perez
- Undergraduate Student, Yale University
Kylie Goldfarb
- Undergraduate Student, Yale University
Heping Zhang
- Late Career Tenured Researcher, Yale University"
CVD_Risk_Prediction,"Cardiovascular diseases are group of disorders of the heart and blood vessels that include coronary heart disease, cardiovascular disease, rheumatic heart disease etc. High blood pressure, high blood cholesterol, and smoking are the key risk factors for heart related diseases.…","Scientific Questions Being Studied
Cardiovascular diseases are group of disorders of the heart and blood vessels that include coronary heart disease, cardiovascular disease, rheumatic heart disease etc. High blood pressure, high blood cholesterol, and smoking are the key risk factors for heart related diseases. Want to build a model for predicting CVD risk among Substance use disorder(SUD) users.","Project Purpose(s)
Educational","Scientific Approaches
Consider three risk factors in the dataset of patient i) Demographic, ii) Behavioral, and iii) Medical information.","Anticipated Findings
To address the health disparities and improve health outcome by developing a consistent prediction model to identify and understand the cardiovascular disease (CVD) in the population.","Demographic Categories of Interest
Race / Ethnicity","Data Set Used
Controlled Tier","Research Team
Owner:
Uma Sarder
- Graduate Trainee, Meharry Medical College"
Shi BMIF 6300 Class,"This tutorial will present the results of applying cardiovascular risk score using All of Us controlled tier data. We will use measurements (blood pressure, cholesterol ), medications, and smoking status. The purpose is to introduce students on how to use…","Scientific Questions Being Studied
This tutorial will present the results of applying cardiovascular risk score using All of Us controlled tier data. We will use measurements (blood pressure, cholesterol ), medications, and smoking status. The purpose is to introduce students on how to use the All of Us data to extract data, manipulate data, introduce new data types that All of Us offers to researchers.","Project Purpose(s)
Educational","Scientific Approaches
We will explore methods to extract the data required to build cardiovascular phenotype and calculate risk scores. We will calculate risk score and calculate statistical descriptions for two cohorts: participants with cardiovascular incidence and participants without cardiovascular diagnosis.","Anticipated Findings
This tutorial will replicate known cardiovascular phenotyping and risk calculations. This workspace is educational to introduce new All of Us researchers. We are anticipating that the new researchers will try to identify differences between participants with and with and without cardiovascular diseases after enrollment.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
Lan Shi
- Graduate Trainee, Vanderbilt University"
TSAI_BMIF_6300_Class,"This tutorial will present the results of applying cardiovascular risk score using All of Us controlled tier data. We will use measurements (blood pressure, cholesterol ), medications, and smoking status. The purpose is to introduce students on how to use…","Scientific Questions Being Studied
This tutorial will present the results of applying cardiovascular risk score using All of Us controlled tier data. We will use measurements (blood pressure, cholesterol ), medications, and smoking status. The purpose is to introduce students on how to use the All of Us data to extract data, manipulate data, introduce new data types that All of Us offers to researchers.","Project Purpose(s)
Educational","Scientific Approaches
We will explore methods to extract the data required to build cardiovascular phenotype and calculate risk scores. We will calculate risk score and calculate statistical descriptions for two cohorts: participants with cardiovascular incidence and participants without cardiovascular diagnosis.","Anticipated Findings
This tutorial will replicate known cardiovascular phenotyping and risk calculations. This workspace is educational to introduce new All of Us researchers. We are anticipating that the new researchers will try to identify differences between participants with and with and without cardiovascular diseases after enrollment.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Liang-Yi Tsai
- Graduate Trainee, Vanderbilt University"
Christensen BMIF6300 Project,"This tutorial will present the results of applying cardiovascular risk score using All of Us controlled tier data. We will use measurements (blood pressure, cholesterol ), medications, and smoking status. The purpose is to introduce students on how to use…","Scientific Questions Being Studied
This tutorial will present the results of applying cardiovascular risk score using All of Us controlled tier data. We will use measurements (blood pressure, cholesterol ), medications, and smoking status. The purpose is to introduce students on how to use the All of Us data to extract data, manipulate data, introduce new data types that All of Us offers to researchers.","Project Purpose(s)
Educational","Scientific Approaches
We will explore methods to extract the data required to build cardiovascular phenotype and calculate risk scores. We will calculate risk score and calculate statistical descriptions for two cohorts: participants with cardiovascular incidence and participants without cardiovascular diagnosis.","Anticipated Findings
This tutorial will replicate known cardiovascular phenotyping and risk calculations. This workspace is educational to introduce new All of Us researchers. We are anticipating that the new researchers will try to identify differences between participants with and with and without cardiovascular diseases after enrollment.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Matt Christensen
- Research Fellow, Vanderbilt University Medical Center"
Dutta BMIF 6300 Class,"This tutorial will present the results of applying cardiovascular risk score using All of Us controlled tier data. We will use measurements (blood pressure, cholesterol ), medications, and smoking status. The purpose is to introduce students on how to use…","Scientific Questions Being Studied
This tutorial will present the results of applying cardiovascular risk score using All of Us
controlled tier data. We will use measurements (blood pressure, cholesterol ),
medications, and smoking status. The purpose is to introduce students on how to use
the All of Us data to extract data, manipulate data, introduce new data types that All of
Us offers to researchers.","Project Purpose(s)
Educational","Scientific Approaches
We will explore methods to extract the data required to build cardiovascular phenotype
and calculate risk scores. We will calculate risk score and calculate statistical descriptions
for two cohorts: participants with cardiovascular incidence and participants without
cardiovascular diagnosis.","Anticipated Findings
This tutorial will replicate known cardiovascular phenotyping and risk calculations. This
workspace is educational to introduce new All of Us researchers. We are anticipating
that the new researchers will try to identify differences between participants with and
with and without cardiovascular diseases after enrollment.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Controlled Tier","Research Team
Owner:
Nikkie Dutta
- Undergraduate Student, Vanderbilt University"
Longitudinal Project for BIOS6629,"Analyze longitudinal data for a longitudinal graduate level course. Main criteria is that I have longitudinal data that I can use. I do not have a specific research question as I need to explore the data first, but some interests…","Scientific Questions Being Studied
Analyze longitudinal data for a longitudinal graduate level course.  Main criteria is that I have longitudinal data that I can use. I do not have a specific research question as I need to explore the data first, but some interests include infectious disease, particularly related to bacteria. Other public health outcomes I am interested in include cardiovascular diseases, cancer, and neurological disorders.","Project Purpose(s)
Educational","Scientific Approaches
I plan to perform descriptive statistics and perform a mixed model analysis to show ability to analyze longitudinal data for this class.","Anticipated Findings
I would like to use this as a learning opportunity to analyzing longitudinal data for biological outcomes.","Demographic Categories of Interest
This study will not center on underrepresented populations.","Data Set Used
Registered Tier","Research Team
Owner:
irena frenkel
- Graduate Trainee, University of Colorado, Denver"
